B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,pineapple,latitude,longitude,year
0.1152,0.03805,0.0534,0.0502,0.283,0.4213963,0.69867945,-0.6825208,0.4191070462981336,1,10.783960575505414,-84.67308764018841,2018
0.15175,0.0795,0.08145,0.06515,0.295,0.32064912,0.6382063,-0.5672732,0.4008312332639658,1,10.790069119437426,-84.68072332010343,2018
0.11045,0.04625,0.0714,0.0683,0.2725,0.4231623,0.59917843,-0.584763,0.3642959169959252,1,10.782163944937174,-84.67623174368283,2018
0.09985,0.04525,0.0597,0.0715,0.227,0.38901636,0.520938,-0.5835368,0.292110196260889,1,10.774258770436925,-84.67641140673966,2018
0.20195,0.2025,0.20555,0.18575,0.4146,0.3449031,0.38119432,-0.3370959,0.3119689468117724,1,10.767431574277614,-84.67542325992713,2018
0.0681,0.0302,0.04415,0.03205,0.2731,0.6008206,0.7899394,-0.7216706,0.4490778001270008,1,10.77452826502216,-84.68494540193879,2018
0.0745,0.02895,0.0422,0.03575,0.2448,0.5333542,0.7451435,-0.7059234,0.4017359532955553,1,10.773270623624391,-84.68251995067168,2018
0.0576,0.02655,0.0387,0.0295,0.3319,0.7042362,0.836746,-0.7911495,0.5265846298985501,1,10.764556965368431,-84.68260978220007,2018
0.0922,0.0393,0.0543,0.0388,0.3938,0.6205761,0.8206195,-0.7576434,0.5709843327534461,1,10.77003668860156,-84.668416400711,2018
0.09535,0.0385,0.05705,0.0481,0.2903,0.5055102,0.7157211,-0.6715129,0.4333254002068789,1,10.77371978126645,-84.71854239356486,2018
0.12425,0.05755,0.0755,0.0694,0.3376,0.46194652,0.6589681,-0.63447106,0.4435501620981847,1,10.774707928078982,-84.72015936107627,2018
0.29425,0.2248,0.2415,0.2315,0.4282,0.18541074,0.29816583,-0.27878153,0.2544192536827275,1,10.77273163445392,-84.71683559452504,2018
0.2433,0.4625,0.4612,0.43835,0.5327,0.37293813,0.09716287,-0.07193883,0.0962068018014577,1,10.88088879466191,-84.88149678610414,2018
0.3662,0.64695,0.63715,0.6177,0.7825,0.3624097,0.11769751,-0.10238442,0.1300916064602877,1,10.88178710994603,-84.87898150330861,2018
0.36125,0.554,0.5432,0.51405,0.7096,0.3253023,0.15980874,-0.13282244,0.1701766315624069,1,10.880080310906202,-84.8744000953596,2018
0.26395,0.3412,0.34305,0.3238,0.4561,0.26685646,0.16963713,-0.14146279,0.1550511653886409,1,10.889063463747398,-84.87916116636544,2018
0.30945,0.3488,0.3108,0.2773,0.4744,0.21043569,0.2622057,-0.20835459,0.2361987832262141,1,10.89014144208834,-84.87655605204148,2018
0.21765,0.42725,0.41515,0.3864,0.4683,0.36540565,0.095823094,-0.060161896,0.0906842830426395,1,10.882954919815385,-84.88248493291667,2018
0.24855,0.2918,0.31015,0.32055,0.4334,0.27106094,0.14967838,-0.16575886,0.1349934332456023,1,10.857173271161155,-84.87781369343925,2018
0.0638,0.045,0.05285,0.0372,0.23765,0.57671255,0.7293069,-0.6361446,0.388042856727673,1,10.848010455263136,-84.8819459437462,2018
0.24515,0.427,0.44535,0.4333,0.5896,0.41263855,0.1528009,-0.13937874,0.1539497372262588,1,10.852052874041672,-84.87727470426879,2018
0.21905,0.35575,0.34145,0.3134,0.4886,0.3809086,0.21845385,-0.17727846,0.2018433034157993,1,10.853669841553089,-84.88203577527462,2018
0.2848,0.324,0.34035,0.33145,0.4855,0.26054785,0.18856727,-0.17575832,0.175462268657477,1,10.849896917359786,-84.88131712304732,2018
0.07995,0.0434,0.0574,0.03955,0.3603,0.6367973,0.8021758,-0.7251616,0.5346724526149575,1,10.847651129149488,-84.87871200872337,2018
0.37245,0.2522,0.2684,0.2583,0.448,0.09208363,0.26858276,-0.2506979,0.2358866006705287,1,10.843518878842538,-84.87826285108132,2018
0.079,0.04275,0.0587,0.0555,0.3547,0.63569283,0.7294003,-0.71601355,0.4930784417294855,1,10.846123993166485,-84.8759272313426,2018
0.25565,0.351,0.34275,0.30535,0.5045,0.32736954,0.2459097,-0.19091173,0.228060430196423,1,10.848998602075667,-84.87934082942226,2018
0.2558,0.3424,0.3445,0.3364,0.4763,0.30118835,0.17214224,-0.16057505,0.1598613527947697,1,10.8499867488882,-84.87961032400749,2018
0.2246,0.564,0.52365,0.49025,0.6944,0.5112078,0.1723294,-0.14018309,0.1817736805292237,1,10.850435906530258,-84.87691537815513,2018
0.2565,0.4564,0.45215,0.4295,0.5564,0.36892605,0.12871486,-0.10336623,0.1281041653633958,1,10.853490178496264,-84.87799335649608,2018
0.08215,0.19505,0.18615,0.1645,0.3432,0.6137299,0.35197952,-0.29668462,0.2660017873112612,1,10.856813945047508,-84.88104762846208,2018
0.3391,0.4664,0.4581,0.44565,0.623,0.29508367,0.16595706,-0.15252987,0.1695885094756336,1,10.852052874041672,-84.88149678610414,2018
0.1147,0.04135,0.0637,0.0538,0.2858,0.427216,0.68315667,-0.6354793,0.4144830961006149,1,10.832379769319456,-84.88850364532027,2018
0.08595,0.0365,0.0482,0.0372,0.1988,0.39631253,0.6847457,-0.6097166,0.3293478218781795,1,10.828966171239802,-84.88724600392251,2018
0.161,0.046,0.0748,0.061,0.3715,0.39530516,0.71791905,-0.66479945,0.4994637898961168,1,10.819084703114488,-84.88077813387685,2018
0.1254,0.0434,0.06685,0.0618,0.2978,0.4073724,0.65628475,-0.63334703,0.4118194580795611,1,10.824833920932852,-84.88086796540526,2018
0.0936,0.032,0.0493,0.05325,0.3273,0.5552388,0.7201419,-0.73818374,0.4668389219780423,1,10.816120262676892,-84.8797001555359,2018
0.0841,0.04655,0.06975,0.08045,0.3111,0.57439274,0.58906907,-0.6337141,0.3880601310613571,1,10.821420322853198,-84.88473072112697,2018
0.16995,0.05075,0.07185,0.0638,0.3222,0.30935693,0.6694301,-0.63532543,0.4374717843947959,1,10.823576279535084,-84.8805086392916,2018
0.28095,0.1999,0.20965,0.1935,0.4125,0.18970363,0.36138615,-0.32604676,0.2970162728361139,1,10.824564426347616,-84.87862217719496,2018
0.07355,0.03765,0.0517,0.03765,0.4087,0.6949715,0.8312983,-0.7754127,0.5881280600469171,1,10.820971165211136,-84.87880184025178,2018
0.0956,0.035,0.053,0.0409,0.3273,0.5478837,0.7778382,-0.7212727,0.4948168777840398,1,10.8169287464326,-84.8759272313426,2018
0.02675,0.02695,0.0273,0.01845,0.07825,0.4904762,0.6184074,-0.48270962,0.1503267954269842,1,10.822677964250964,-84.87377127466071,2018
0.05945,0.0255,0.0377,0.0262,0.2739,0.6433178,0.82539153,-0.7580231,0.4643794549863527,1,10.826361056915855,-84.86963902435376,2018
0.0579,0.03065,0.0395,0.0342,0.2284,0.5955292,0.7395278,-0.7051138,0.3819826971747259,1,10.826810214557916,-84.86811188837076,2018
0.07815,0.0303,0.04235,0.02675,0.4358,0.6958848,0.8843368,-0.8228589,0.6374473924650124,1,10.812437170012002,-84.85957789317163,2018
0.1488,0.10075,0.1088,0.10935,0.361,0.41624168,0.5350271,-0.53682417,0.3890091156300234,1,10.812976159182474,-84.86164401832511,2018
0.09315,0.0404,0.06605,0.08135,0.308,0.5355852,0.58212405,-0.64683867,0.3822735712126219,1,10.819084703114488,-84.86209317596716,2018
0.05005,0.0255,0.03845,0.02265,0.2788,0.6956059,0.8497263,-0.7576044,0.4794123295017344,1,10.82249830119414,-84.86595593168887,2018
0.0745,0.03265,0.0528,0.05225,0.3053,0.60768825,0.70773315,-0.7051103,0.4426272451846371,1,10.819533860756549,-84.8646982902911,2018
0.08285,0.03565,0.0498,0.0445,0.2952,0.5616982,0.7380041,-0.7113043,0.4478384997687498,1,10.83300859001834,-84.86945936129695,2018
0.09745,0.04075,0.0623,0.0514,0.2973,0.5062698,0.7051907,-0.6535039,0.4346058852282097,1,10.83714084032529,-84.87484925300166,2018
0.07825,0.0396,0.0592,0.04825,0.3125,0.5994882,0.73250175,-0.68146354,0.4604995622291598,1,10.836062861984344,-84.87242380173454,2018
0.11995,0.0452,0.06915,0.0681,0.2784,0.39776582,0.60692644,-0.60207164,0.3726521066391168,1,10.835973030455934,-84.87475942147324,2018
0.0844,0.0342,0.04435,0.03075,0.4035,0.65402746,0.8583765,-0.80194265,0.5984747014556615,1,10.831122127921688,-84.8833832482008,2018
0.071,0.0399,0.0559,0.0358,0.4926,0.74804825,0.8644966,-0.79617137,0.6662777105914608,1,10.86570726636029,-85.00025406666474,2018
0.1357,0.1696,0.16635,0.1376,0.3521,0.44362444,0.43802327,-0.3582795,0.3250985235188409,1,10.876037892127664,-85.00600328448311,2018
0.03845,0.03485,0.0378,0.02445,0.2026,0.6809791,0.7846289,-0.6855241,0.3675469388497327,1,10.866695413172822,-85.00411682238646,2018
0.04735,0.0358,0.0423,0.03835,0.0923,0.3218761,0.41293532,-0.37147102,0.1283199800199446,1,10.836871345740054,-84.98534203294837,2018
0.11175,0.03825,0.0543,0.0359,0.3715,0.53750646,0.82376045,-0.74495065,0.5547718594456734,1,10.838398481723056,-84.97438258648211,2018
0.26325,0.0591,0.08655,0.0822,0.369,0.16725978,0.6356383,-0.62001973,0.4522708061128067,1,10.835074715171814,-84.97016050464674,2018
0.54175,0.5172,0.5096,0.5017,0.6218,0.068798065,0.10689811,-0.099169195,0.1109639871928029,1,10.848908770547254,-84.9518348728507,2018
0.33585,0.62235,0.68215,0.6861,0.7394,0.3753081,0.037390403,-0.040272955,0.0415216998978161,1,10.861215689939693,-84.920932827077,2018
0.18075,0.09855,0.11595,0.10805,0.3363,0.3008413,0.51367164,-0.48723048,0.362550936496216,1,10.833367916131987,-84.95749425914066,2018
0.07795,0.0363,0.05035,0.03565,0.407,0.67852354,0.83892465,-0.77981853,0.5909139180164404,1,10.82528307857491,-84.95300268272005,2018
0.1743,0.04385,0.06805,0.0548,0.3689,0.35824743,0.7413264,-0.6885227,0.5100682049957921,1,10.828247519012503,-84.94518733974822,2018
0.17725,0.1445,0.1427,0.1108,0.3929,0.3782338,0.5600556,-0.46713963,0.4215901096551479,1,10.819354197699722,-84.94491784516298,2018
0.1026,0.04315,0.05645,0.0625,0.2225,0.36880958,0.5614035,-0.59526795,0.3057324786356261,1,10.822049143552082,-84.9428517200095,2018
0.2805,0.14205,0.1678,0.1581,0.4004,0.1760905,0.43384066,-0.40936294,0.3433632741323882,1,10.817916893245132,-84.94608565503233,2018
0.1034,0.03955,0.05755,0.07065,0.15095,0.18694712,0.36236465,-0.44796163,0.1669207394511301,1,10.825103415518088,-84.95093655756658,2018
0.07045,0.03635,0.053,0.0394,0.17655,0.42955464,0.6351007,-0.53822696,0.287345486241961,1,10.82609156233062,-84.94958908464041,2018
0.0604,0.0299,0.0395,0.02845,0.2013,0.53840274,0.7523395,-0.6719269,0.3552929030896542,1,10.826810214557916,-84.94878060088469,2018
0.18045,0.09025,0.09305,0.0798,0.2601,0.18079673,0.5304501,-0.47302845,0.3220026243181785,1,10.82474408940444,-84.94725346490169,2018
0.149,0.0626,0.08775,0.08605,0.2824,0.3092258,0.53290814,-0.5258679,0.3391387192398457,1,10.823037290364612,-84.94958908464041,2018
0.30565,0.1812,0.20475,0.1959,0.4386,0.17863622,0.38250592,-0.363488,0.320890274836256,1,10.815311778921185,-84.95749425914066,2018
0.10675,0.06195,0.0801,0.06295,0.4024,0.5806737,0.72945094,-0.66797924,0.5274511700433293,1,10.829684823467096,-84.9277600232363,2018
0.2422,0.1742,0.19155,0.17315,0.4285,0.27776948,0.42441618,-0.3821466,0.3476830124733398,1,10.790069119437426,-84.96881303172056,2018
0.21995,0.21235,0.19665,0.1745,0.3184,0.18287358,0.2919456,-0.23638481,0.2173934820979184,1,10.79024878249425,-84.96189600403284,2018
0.37425,0.3034,0.2941,0.2632,0.4898,0.1337307,0.3009296,-0.24964921,0.2712689395777308,1,10.785128385374769,-84.94312121459474,2018
0.0939,0.04375,0.05925,0.0491,0.305,0.5292053,0.72267723,-0.674674,0.4494204504303809,1,10.788272488869188,-84.93458721939561,2018
0.30925,0.1712,0.1905,0.1832,0.4138,0.14459582,0.38626465,-0.36951843,0.3153144924699828,1,10.784319901619062,-84.94375003529363,2018
0.16435,0.04805,0.07,0.04605,0.3776,0.3934865,0.78260356,-0.68722075,0.5384344846598283,1,10.76401797619796,-84.90611062488902,2018
0.1123,0.03835,0.05105,0.0458,0.3201,0.48057356,0.7496584,-0.72490907,0.4751703531910736,1,10.76311966091384,-84.893893537025,2018
0.112,0.07095,0.11085,0.11645,0.3848,0.5491143,0.5353616,-0.55270857,0.4020224637631658,1,10.780187651312112,-84.88580869946792,2018
0.08505,0.03355,0.04655,0.03095,0.375,0.63025755,0.84751815,-0.7791484,0.5696506418072358,1,10.778211357687049,-84.88760533003615,2018
0.09955,0.03505,0.0493,0.0342,0.4262,0.6213029,0.8514335,-0.7926393,0.6122448968905086,1,10.774079107380098,-84.88931212907599,2018
0.26875,0.20465,0.2111,0.19475,0.3733,0.16283774,0.31432092,-0.27754962,0.2507607223940201,1,10.741110936452912,-84.92138198471905,2018
0.0739,0.0365,0.0453,0.02835,0.2682,0.5679626,0.80880123,-0.7110048,0.4516665769114362,1,10.737427843788025,-84.9247057512703,2018
0.1643,0.04295,0.0616,0.0449,0.2004,0.09898547,0.6339176,-0.529771,0.3129612152341891,1,10.737158349202788,-84.9232684468157,2018
0.08905,0.0468,0.06045,0.05885,0.196,0.37519732,0.53815967,-0.5285631,0.2725375782892696,1,10.753238192788526,-84.91707007135527,2018
0.05165,0.0317,0.0347,0.02545,0.2465,0.6535301,0.81283325,-0.7532006,0.4295291137275726,1,10.73087014221395,-84.91015304366755,2018
0.2529,0.2045,0.22225,0.2243,0.4061,0.23247345,0.28838834,-0.29259172,0.2412420481661843,1,10.726737891907,-84.91060220130962,2018
0.11465,0.0763,0.0826,0.07625,0.2693,0.40278682,0.5586746,-0.53054845,0.3424694135850829,1,10.735541381691371,-84.89533084147958,2018
0.0763,0.03355,0.03925,0.0364,0.1591,0.3517417,0.6276215,-0.60423493,0.2646297520195559,1,10.738865148242612,-84.89506134689435,2018
0.073,0.04655,0.0538,0.0407,0.1465,0.33485195,0.56517094,-0.4628058,0.2309371484281028,1,10.736619360032314,-84.89829528191717,2018
0.13765,0.03995,0.05915,0.03775,0.3735,0.46141055,0.8164134,-0.7265688,0.5526748901073074,1,10.736349865447078,-84.90404449973555,2018
0.2273,0.04575,0.0822,0.0364,0.4298,0.30817226,0.8438438,-0.67890626,0.6107431175657311,1,10.735092224049312,-84.90206820611048,2018
0.06555,0.04225,0.0448,0.03815,0.1331,0.34004533,0.55445254,-0.4963463,0.2121787733531787,1,10.729792163873006,-84.89712747204783,2018
0.05215,0.02805,0.0319,0.01955,0.2562,0.661748,0.8582049,-0.77854913,0.4575894119751487,1,10.74012278964038,-84.89110875964423,2018
0.4225,0.5138,0.5131,0.4989,0.633,0.19943154,0.11847338,-0.104615636,0.1232612466191375,1,10.729792163873006,-84.93692283913431,2018
0.1842,0.2157,0.20855,0.1866,0.3884,0.3566189,0.3509565,-0.30128148,0.2815813827690012,1,10.733744751123131,-84.93737199677638,2018
0.4319,0.5771,0.57885,0.5613,0.6796,0.222852,0.09533405,-0.08005883,0.1019300551862529,1,10.72853452247524,-84.93548553467973,2018
0.3661,0.3216,0.32905,0.3153,0.5069,0.16128293,0.23303336,-0.21275197,0.2173650257056864,1,10.726019239679704,-84.93171261048643,2018
0.1355,0.0687,0.08475,0.06765,0.3314,0.41957593,0.66094476,-0.59269494,0.4400478413375479,1,10.722246315486402,-84.93683300760591,2018
0.3831,0.4616,0.45285,0.4306,0.5728,0.1984517,0.14171815,-0.11695019,0.1418784050948056,1,10.711736026662203,-84.93961778498668,2018
0.08955,0.04295,0.0512,0.0372,0.2445,0.4638527,0.73588926,-0.6537031,0.3977868692165994,1,10.715868276969154,-84.92560406655441,2018
0.3717,0.41785,0.41275,0.3978,0.5154,0.16198851,0.12877792,-0.11059634,0.1248230908867715,1,10.707603776355256,-84.9194955226224,2018
0.2522,0.1522,0.16715,0.1677,0.2728,0.039238077,0.23859252,-0.2401409,0.1676236153921692,1,10.734193908765192,-84.91751922899734,2018
0.3218,0.24665,0.254,0.23405,0.4443,0.1599008,0.30994323,-0.27251896,0.2676411803930133,1,10.731768457498069,-84.91707007135527,2018
0.07595,0.03715,0.0515,0.02985,0.259,0.5464995,0.79331833,-0.66827697,0.435729229326695,1,10.73131929985601,-84.91536327231545,2018
0.18525,0.11595,0.1216,0.10955,0.3529,0.31153023,0.52621907,-0.48746046,0.3792664550576363,1,10.713981814872502,-84.9157225984291,2018
0.0431,0.0283,0.0302,0.0198,0.2277,0.6816839,0.84,-0.7658007,0.4171906285430439,1,10.685595051894326,-84.89937326025812,2018
0.05825,0.03255,0.04085,0.0305,0.20785,0.56219465,0.7440738,-0.67149174,0.3602965976409076,1,10.685505220365917,-84.90063090165589,2018
0.09635,0.0442,0.0499,0.0458,0.17675,0.29439768,0.5884071,-0.55967355,0.2718497052249032,1,10.68622387259321,-84.90422416279236,2018
0.0526,0.0366,0.03865,0.02395,0.22095,0.6154268,0.80441,-0.7022342,0.3966975559360285,1,10.684786568138618,-84.8871561723941,2018
0.1066,0.0625,0.0784,0.0746,0.2737,0.43938994,0.57163364,-0.55467194,0.3520570457482774,1,10.68577471495115,-84.88706634086569,2018
0.0845,0.04885,0.05415,0.0587,0.0972,0.069895424,0.24695317,-0.28444004,0.0880469581959553,1,10.687212019405742,-84.86981868741059,2018
0.1123,0.07905,0.0875,0.08055,0.2934,0.44638893,0.5691937,-0.5405618,0.3653240895606942,1,10.68433741049656,-84.86640508933094,2018
0.05475,0.03045,0.03505,0.02385,0.2044,0.5774648,0.7910186,-0.70724577,0.3718846607772023,1,10.68523572578068,-84.87026784505265,2018
0.1864,0.0828,0.1125,0.12535,0.3,0.23355266,0.41060305,-0.45454547,0.2831091124734191,1,10.687481513990978,-84.8661355947457,2018
0.23355,0.21095,0.21665,0.2111,0.3064,0.13491991,0.1841546,-0.17158973,0.1404914064673734,1,10.685954378007974,-84.86397963806381,2018
0.1251,0.0709,0.0839,0.08465,0.1559,0.10960854,0.29619622,-0.30025023,0.1443184094111673,1,10.70922074386667,-84.87395093771754,2018
0.16595,0.09855,0.1154,0.11015,0.2486,0.19937283,0.38592336,-0.36593407,0.2418340661364282,1,10.709400406923493,-84.87161531797882,2018
0.3506,0.4633,0.4526,0.4328,0.6084,0.2688217,0.16865155,-0.14684258,0.1709057821572418,1,10.715778445440742,-84.87413060077436,2018
0.28275,0.3286,0.3539,0.3403,0.5034,0.28067163,0.1933152,-0.17438474,0.1820719260863381,1,10.717305581423744,-84.87341194854707,2018
0.13,0.13385,0.13695,0.1144,0.3178,0.41938365,0.47061545,-0.397691,0.3272902639148826,1,10.73042098457189,-84.84259973430177,2018
0.29315,0.42615,0.4003,0.34925,0.5167,0.2760388,0.19337149,-0.12693569,0.183883053938701,1,10.718203896707864,-84.86685424697299,2018
0.08565,0.0361,0.05555,0.0424,0.2645,0.5107811,0.7236885,-0.6528667,0.4128764330519965,1,10.73922447435626,-84.72842386169017,2018
0.0979,0.03385,0.0524,0.054,0.2001,0.34295303,0.5749705,-0.5849505,0.2906113289263394,1,10.739943126583556,-84.72420177985481,2018
0.11855,0.04595,0.0556,0.05555,0.15355,0.12862916,0.46867526,-0.46832418,0.2073050289653797,1,10.73140913138442,-84.72168649705928,2018
0.05225,0.0242,0.03375,0.0292,0.19185,0.5718968,0.7358064,-0.70079786,0.3383607327902458,1,10.753507687373762,-84.72420177985481,2018
0.04995,0.03705,0.03915,0.03745,0.0743,0.19597584,0.3297539,-0.3098281,0.0903555324503994,1,10.716766592253274,-84.71953054037739,2018
0.12315,0.1839,0.1538,0.1217,0.2238,0.29009944,0.29551378,-0.18538138,0.1811354357024191,1,10.71802423365104,-84.71405081714427,2018
0.0955,0.08755,0.08995,0.07615,0.1626,0.25997674,0.36209422,-0.28766578,0.175532987056231,1,10.711017374434908,-84.72042885566151,2018
0.10495,0.0271,0.05645,0.0379,0.3219,0.50825816,0.7893274,-0.70159906,0.495464071338953,1,11.013569962126365,-84.69590484840505,2018
0.14255,0.0332,0.05795,0.05125,0.2606,0.29281902,0.6713163,-0.6361639,0.3868017509805071,1,11.01249198378542,-84.6948268700641,2018
0.1472,0.0299,0.0554,0.0636,0.3133,0.36069492,0.6625099,-0.6994847,0.4271296697016389,1,11.045460154712606,-84.64721616000577,2018
0.25075,0.04285,0.07655,0.07955,0.2323,-0.038194817,0.48981884,-0.5042901,0.2822257825202082,1,11.041687230519305,-84.63958048009076,2018
0.08995,0.0282,0.0444,0.03115,0.3622,0.6021232,0.84161687,-0.7816035,0.555857157936245,1,11.039710936894242,-84.63419058838603,2018
0.07425,0.02005,0.0381,0.024,0.3771,0.67098707,0.8803291,-0.81647396,0.5877815905147552,1,11.031715930865577,-84.58469341623105,2018
0.0629,0.0207,0.03545,0.03125,0.3245,0.67527103,0.82431483,-0.80302817,0.5140227807108015,1,11.014108951296835,-84.60194106968615,2018
0.07355,0.0185,0.03155,0.0195,0.3751,0.6721275,0.9011657,-0.8448297,0.5962441171690764,1,10.999915569807747,-84.6248481094312,2018
0.0929,0.03395,0.0584,0.05485,0.3152,0.54471946,0.70355356,-0.6873662,0.4488535133863332,1,10.988956123341488,-84.62781254986879,2018
0.09685,0.0349,0.059,0.05345,0.3088,0.5224948,0.70489997,-0.67917347,0.4442157302730004,1,10.987878145000543,-84.62691423458467,2018
0.08005,0.03155,0.05215,0.04915,0.2336,0.48955843,0.65234303,-0.63499564,0.3534653516237351,1,10.9890459548699,-84.62619558235737,2018
0.11275,0.02485,0.04185,0.034,0.4178,0.57496935,0.84949094,-0.81790495,0.6048539655299887,1,10.986171345960718,-84.62601591930056,2018
0.24485,0.09255,0.1142,0.11235,0.2774,0.06232646,0.42347655,-0.41675174,0.2782522963321907,1,10.983566231636772,-84.62269215274931,2018
0.0514,0.01875,0.0309,0.02495,0.3286,0.7294737,0.85886014,-0.8280946,0.5336242642303337,1,10.952394691277824,-84.61999720689695,2018
0.06825,0.02405,0.03805,0.03695,0.3245,0.6524507,0.7955457,-0.7900979,0.500696494584186,1,10.949789576953878,-84.62125484829471,2018
0.0561,0.01745,0.03345,0.02605,0.3116,0.6948599,0.84569824,-0.80611503,0.5113412530711825,1,10.950957386823232,-84.6181107448003,2018
0.2769,0.0455,0.06975,0.0904,0.1819,-0.2070619,0.3360264,-0.44565862,0.1777158979868006,1,10.94952008236864,-84.61496664130588,2018
0.08075,0.0272,0.0469,0.0634,0.10555,0.1331186,0.24948208,-0.3847163,0.0945137864922104,1,10.937841983675089,-84.62242265816407,2018
